,training,test
0,0.7901234567901234,0.7901234567901234
1,0.8055555555555556,0.7283950617283951
2,0.7932098765432098,0.8271604938271605
3,0.7839506172839507,0.8395061728395061
4,0.7808641975308642,0.8148148148148148
5,0.7870370370370371,0.8395061728395061
6,0.8209876543209876,0.7530864197530864
7,0.8055555555555556,0.7530864197530864
8,0.7870370370370371,0.7777777777777778
9,0.7962962962962963,0.8148148148148148
10,0.8117283950617284,0.7777777777777778
11,0.8024691358024691,0.7283950617283951
12,0.7932098765432098,0.7407407407407407
13,0.8117283950617284,0.7037037037037037
14,0.8055555555555556,0.7654320987654321
15,0.7932098765432098,0.8271604938271605
16,0.7932098765432098,0.7901234567901234
17,0.8024691358024691,0.7777777777777778
18,0.7839506172839507,0.7901234567901234
19,0.7777777777777778,0.8395061728395061
20,0.7932098765432098,0.7901234567901234
21,0.8024691358024691,0.7777777777777778
22,0.8055555555555556,0.7407407407407407
23,0.7901234567901234,0.8148148148148148
24,0.7777777777777778,0.8518518518518519
25,0.7901234567901234,0.8024691358024691
26,0.8055555555555556,0.7777777777777778
27,0.8240740740740741,0.691358024691358
28,0.8240740740740741,0.691358024691358
29,0.7839506172839507,0.8518518518518519
30,0.7932098765432098,0.7654320987654321
31,0.7777777777777778,0.7777777777777778
32,0.7901234567901234,0.7901234567901234
33,0.7746913580246914,0.8518518518518519
34,0.7962962962962963,0.7407407407407407
35,0.8055555555555556,0.7777777777777778
36,0.7962962962962963,0.7777777777777778
37,0.7932098765432098,0.7901234567901234
38,0.7993827160493827,0.7530864197530864
39,0.7993827160493827,0.7901234567901234
40,0.8055555555555556,0.7530864197530864
41,0.7901234567901234,0.8024691358024691
42,0.7932098765432098,0.8024691358024691
43,0.7932098765432098,0.7777777777777778
44,0.7777777777777778,0.8271604938271605
45,0.7962962962962963,0.8271604938271605
46,0.7839506172839507,0.8148148148148148
47,0.7746913580246914,0.8271604938271605
48,0.7901234567901234,0.7777777777777778
49,0.8179012345679012,0.7283950617283951
